epoch,lossTrain,lossVal,accuracyTrain,accuracyVal,accuracyTest
1,1.8308711143970489,1.6137779253005982,0.32335,0.4059,0.4136
2,1.576631438779831,1.5232388312339782,0.424,0.4329,0.4389
3,1.49223773021698,1.4667384895324707,0.4568,0.4606,0.4638
4,1.4230162464618683,1.4014218705177308,0.483375,0.4877,0.4923
5,1.36693176882267,1.3640053658485412,0.5051,0.4977,0.5026
6,1.311756772017479,1.2957421810150147,0.52475,0.5292,0.534
7,1.263649236369133,1.2500600438117981,0.54555,0.5409,0.5527
8,1.2204896456956864,1.2236756796836854,0.559975,0.5541,0.5634
9,1.1843364645719527,1.1759367737770081,0.57345,0.5778,0.5777
10,1.1482995976448058,1.142975315761566,0.587925,0.591,0.5943
11,1.1162527670860292,1.1407142963409425,0.602675,0.5923,0.5995
12,1.0894885014057158,1.0964868307113647,0.610175,0.6095,0.6119
13,1.0622807817816735,1.1036367882251739,0.6218,0.6039,0.6107
14,1.0390887026309967,1.0790116559028626,0.628675,0.6161,0.6189
15,1.0119435136556625,1.0978959211349488,0.639875,0.6143,0.6178
16,0.9889083085417747,1.054018426847458,0.6455,0.6274,0.6251
17,0.9660730587244034,1.0228284890174866,0.655275,0.635,0.6396
18,0.9494592963337898,1.0384103641986846,0.6618,0.6358,0.6317
19,0.928244176608324,1.0183355188369752,0.67115,0.6419,0.6396
20,0.9100298606395721,1.0486926976203919,0.6784,0.6333,0.633
21,0.8930947437882424,1.018477281332016,0.682175,0.6471,0.6451
22,0.8776068705797195,1.0093769585609436,0.6872,0.6461,0.6495
23,0.8598754953682423,0.975429815196991,0.693575,0.6583,0.6552
24,0.8431249310970307,0.9669200402259827,0.70165,0.6595,0.6557
25,0.8275641612648964,0.9724178852081299,0.705975,0.6597,0.6582
26,0.8097909375786781,0.9702495241641999,0.71245,0.6621,0.6623
27,0.7997958259105682,0.9970978598594665,0.7178,0.6542,0.6578
28,0.7866342313587665,0.9622096477508545,0.7223,0.6686,0.6691
29,0.769776403260231,0.9512745882987976,0.72715,0.6691,0.6739
30,0.7608852812349797,0.9716653033733368,0.731075,0.6693,0.6655
31,0.7465250781178474,0.9860126220941544,0.73375,0.6628,0.6605
32,0.7324429801344872,0.9492966091156005,0.73825,0.6731,0.6706
33,0.7178177500128746,0.9577039494752884,0.74515,0.6727,0.6708
34,0.7074442973405123,0.9531675852060318,0.748975,0.6768,0.676
35,0.6938367315471172,0.9683578224420547,0.75535,0.6688,0.6696
36,0.6833041594296694,0.956750037407875,0.7569,0.675,0.674
37,0.6709276628136635,0.9550100645303726,0.761175,0.6738,0.6759
38,0.6602815905690194,0.9769814469337463,0.7657,0.6719,0.669
39,0.6465846285283565,0.9710381811618805,0.76905,0.6811,0.6767
40,0.6355161780864,0.9884102766990661,0.773475,0.6739,0.6757
41,0.6227605018883944,0.9487132666110992,0.777225,0.6815,0.6841
42,0.6161695880174637,0.9720045683860778,0.78185,0.6786,0.6778
43,0.6010158272415399,0.985404873085022,0.784875,0.6743,0.6809
44,0.5873119388729334,1.021223208117485,0.790925,0.6665,0.675
45,0.5818643809229136,0.9819087711334229,0.79405,0.6783,0.6799
46,0.5723573296546937,0.9846169754266739,0.79705,0.682,0.6814
47,0.5576035220086575,0.9990005470037461,0.801225,0.6765,0.6801
48,0.5507865985125303,1.0049375218629837,0.80485,0.6803,0.6787
49,0.5439137795358896,1.0167986032009124,0.8049,0.6796,0.6807
50,0.5333493364810944,1.0038377331972121,0.80775,0.6802,0.682
51,0.5217880526795984,1.046496413087845,0.813,0.6717,0.6744
52,0.511604879295826,1.0226489647626877,0.8178,0.683,0.6829
53,0.5037068988054991,1.0494881784677506,0.819125,0.6774,0.6782
54,0.4937730069324374,1.0376462724685669,0.8237,0.678,0.675
55,0.49029164645373824,1.1042989556074143,0.8261,0.6716,0.6691
56,0.4782900911808014,1.0950824998378754,0.828625,0.674,0.6745
57,0.4672311828970909,1.0726108352780341,0.832625,0.6788,0.6764
58,0.4622587930440903,1.0648769529104232,0.8355,0.6762,0.681
59,0.4504956869274378,1.0867141706228256,0.8384,0.6798,0.6798
60,0.4472900822624564,1.0966576095104217,0.83925,0.6785,0.6828
61,0.44009362359642984,1.093220281982422,0.8432,0.6826,0.6779
62,0.4294930272296071,1.1163968826293946,0.846625,0.6763,0.6763
63,0.4246075909808278,1.1005941524028777,0.847675,0.6775,0.6777
64,0.41235501449108125,1.1787897849202156,0.8541,0.6727,0.6756
65,0.40759978201389313,1.1354672784328461,0.85335,0.6704,0.6746
66,0.39953605587184426,1.1483947314858436,0.856075,0.6724,0.6757
67,0.3919400426618755,1.1745673869371414,0.8587,0.6779,0.675
68,0.3835289857804775,1.2392613967180253,0.862675,0.6705,0.6695
69,0.3840122740164399,1.1674429039955139,0.862675,0.6811,0.6781
70,0.3728542557872832,1.248708216035366,0.866375,0.6672,0.6696
71,0.36892115408070386,1.216801094710827,0.867025,0.6781,0.6811
72,0.35892121184393766,1.272583432173729,0.870825,0.6721,0.6731
73,0.3558975548673421,1.1949351213216781,0.8729,0.6781,0.6767
74,0.3507160733230412,1.2263103197455407,0.8739,0.6761,0.6735
75,0.33873302046656606,1.2694078327596188,0.87925,0.6749,0.6788
76,0.3359989966079593,1.2406602303981782,0.878725,0.6741,0.6798
77,0.3310299560636282,1.2848208801686765,0.881475,0.6698,0.6702
78,0.3229251377537847,1.2839054682374,0.883125,0.6708,0.6724
79,0.3160064246986061,1.2869405586719513,0.885475,0.6769,0.6748
80,0.3114484247274697,1.3032286339819432,0.888625,0.6742,0.6757
81,0.3092788367301226,1.288878766465187,0.888775,0.6737,0.6756
82,0.30028167962916197,1.3568447990298271,0.89395,0.6726,0.6686
