epoch,lossTrain,lossVal,accuracyTrain,accuracyVal,accuracyTest
91,1.072926093149185,1.3794337982654572,0.61715,0.5256,0.5285
92,1.0701256348729133,1.3831046145439148,0.617125,0.5262,0.5219
93,1.0681271050930023,1.3904107155799865,0.619225,0.5262,0.5269
94,1.0618780072569847,1.395128762626648,0.619425,0.5302,0.5279
95,1.0610527088165282,1.405502802848816,0.62015,0.523,0.5201
96,1.056445209157467,1.4125595722198487,0.622525,0.5227,0.5183
97,1.0567535315632821,1.3906685420036315,0.62115,0.5232,0.5239
98,1.052849642932415,1.388612026119232,0.62455,0.5251,0.5273
99,1.0466813371300698,1.411256642818451,0.625925,0.5212,0.5256
100,1.044323345696926,1.3884481857299804,0.62575,0.5259,0.5243
101,1.0474010061502457,1.3825423880577088,0.625575,0.5277,0.5265
102,1.041148820912838,1.4255366281509398,0.62745,0.5149,0.5176
103,1.041853262937069,1.3808342674255372,0.628125,0.5257,0.526
104,1.0350624332904816,1.4156158927917482,0.62995,0.5207,0.5228
105,1.0349352702975274,1.4168568485736848,0.6284,0.5213,0.521
106,1.0358792060613633,1.4202105936527252,0.63065,0.5227,0.5209
107,1.0292873667538167,1.3747760879516602,0.631875,0.5322,0.5303
108,1.0276272423028945,1.402491125869751,0.631325,0.523,0.5218
109,1.0243465016961097,1.3870910258293152,0.633375,0.5234,0.5284
110,1.0203967230439186,1.4178729032993316,0.634375,0.5273,0.5244
111,1.0213394840717316,1.4047214564323425,0.638575,0.522,0.5191
112,1.0207318667769432,1.4256500946998596,0.6337,0.5179,0.5184
113,1.0146621958732605,1.4050590743064881,0.636825,0.5252,0.5218
114,1.016334771847725,1.4112580256462097,0.6381,0.523,0.5227
115,1.0117107560157776,1.4445318610191344,0.635825,0.52,0.5186
116,1.0094751608490944,1.4068182089805603,0.638725,0.5192,0.5264
117,1.009164294707775,1.4208799587249756,0.635825,0.5213,0.5184
118,1.0049115897893905,1.415792317199707,0.64125,0.5273,0.5206
119,1.003966770541668,1.4069396062374115,0.641375,0.5243,0.5257
120,1.00369725253582,1.4280719552993775,0.639625,0.5266,0.52
121,0.9974026795744896,1.4677327662467956,0.64075,0.5158,0.5236
122,1.0020273534357549,1.4371302230834961,0.64065,0.5202,0.5234
123,0.9968956103086472,1.4402763126850129,0.642625,0.5216,0.5209
124,0.9896423149108887,1.4337321739196778,0.643325,0.5226,0.5239
125,0.9881863420426845,1.4295667239189147,0.647375,0.5259,0.521
126,0.986986862564087,1.42030339345932,0.6439,0.5232,0.5218
127,0.9905857955932618,1.4216140872001648,0.64525,0.5162,0.5145
128,0.9860401135325432,1.4402015753269195,0.64845,0.5203,0.5196
129,0.9868511064291,1.4470887841701507,0.646125,0.5126,0.5151
130,0.9826483855128288,1.4479361726284028,0.645475,0.5136,0.5115
131,0.9827627933979034,1.4251088597297668,0.645225,0.5179,0.5208
132,0.9752539229393006,1.4397303451538086,0.6523,0.515,0.5196
133,0.9752460986375808,1.4460342961788177,0.6503,0.519,0.5214
134,0.9760218851447106,1.425180841588974,0.64985,0.5203,0.5241
135,0.9702121908545495,1.4458876537322998,0.652225,0.5234,0.5195
136,0.9681095126390458,1.4626103090286255,0.653675,0.5141,0.5158
137,0.9683165119171142,1.4336631092071532,0.6523,0.5226,0.5216
138,0.9631235367894173,1.4419277723312378,0.655475,0.52,0.5159
139,0.9647227931976319,1.4392525753498078,0.655425,0.5189,0.5192
140,0.9587177693247795,1.4377283765792848,0.65515,0.5185,0.5208
141,0.9583260308265686,1.448174786901474,0.65575,0.5191,0.5217
142,0.9577239444255828,1.451021677160263,0.656,0.5214,0.5253
143,0.9612916361808777,1.418235044670105,0.652725,0.5195,0.5242
144,0.9570297346115112,1.469748989391327,0.656425,0.5167,0.5187
145,0.9481830310702324,1.4427653148651123,0.661775,0.5217,0.5264
146,0.9515772572219372,1.4431946126937867,0.658325,0.5169,0.52
147,0.9497374809384346,1.4398134123802184,0.659325,0.5219,0.5224
148,0.9470055987715721,1.45365782289505,0.661675,0.5225,0.5216
149,0.9495068039655685,1.454810437965393,0.657175,0.513,0.5139
150,0.940408814907074,1.493613942861557,0.66115,0.5064,0.5068
151,0.9400428824901581,1.463965610074997,0.6646,0.5196,0.5192
152,0.9426026861667633,1.439185337638855,0.66105,0.5225,0.5228
153,0.9380650882124901,1.463280245399475,0.66575,0.5161,0.5197
154,0.9311615876674653,1.4583901043891907,0.66505,0.5181,0.5202
155,0.9366835930943489,1.4681101375579835,0.6657,0.519,0.5241
156,0.9403216563940048,1.4712262732505799,0.6629,0.5215,0.5192
157,0.9333650526046753,1.4497541939258576,0.664525,0.5168,0.5149
158,0.9325690031528473,1.516759030008316,0.66395,0.5145,0.5135
159,0.9269902722895146,1.458123468017578,0.665,0.5207,0.5235
160,0.927715749335289,1.4560562130928039,0.667775,0.5178,0.5211
161,0.9258675047516823,1.4899309609413147,0.6675,0.5137,0.5164
162,0.9248292016148567,1.4708937872886658,0.668625,0.5191,0.5208
163,0.9193736104369163,1.4681805868148803,0.6712,0.5194,0.517
164,0.9234053525090218,1.4692487907409668,0.6687,0.5243,0.524
165,0.9164711760997772,1.4744570351600648,0.671825,0.5174,0.5149
166,0.9231773394823074,1.47151505317688,0.669525,0.5214,0.5234
167,0.9142906233489514,1.4778802584648132,0.671075,0.5169,0.5131
168,0.912950354540348,1.4873903121471406,0.6701,0.5147,0.5118
169,0.9162988376855851,1.4898772529602051,0.67255,0.515,0.5144
170,0.9145245793581009,1.4915464542388917,0.6724,0.5152,0.5154
171,0.9102716480493546,1.4826160759925842,0.670625,0.5172,0.5173
172,0.9175986163496971,1.4766491706848144,0.67085,0.5206,0.5162
173,0.9076618827939034,1.4786103678703308,0.6734,0.5213,0.5223
174,0.9021630682706833,1.5092456504821776,0.673275,0.5147,0.5153
175,0.9051080384492874,1.5157761031627655,0.6757,0.5112,0.5099
176,0.904282698726654,1.4863022911071777,0.675875,0.5214,0.5207
177,0.8969318227529526,1.5010419959068297,0.6787,0.5218,0.5198
178,0.8982362461686134,1.5076210619926453,0.6794,0.5109,0.5112
179,0.8937973130106927,1.4995743822097778,0.677275,0.5178,0.5192
180,0.8922906819283962,1.5142883654594421,0.6811,0.5198,0.5199
181,0.8923943113327026,1.4887207313537598,0.677225,0.5188,0.5149
182,0.8933818415522575,1.489769040107727,0.679525,0.5161,0.5172
183,0.8877257382750511,1.516843445301056,0.679725,0.5192,0.5119
184,0.8911071660280228,1.4935871594905854,0.68145,0.5172,0.5191
185,0.8869777448892593,1.5127235278129578,0.682325,0.5185,0.5085
186,0.8851934305548668,1.5190133749961854,0.68095,0.5168,0.5115
187,0.8891774895727634,1.4854293309688569,0.682675,0.5203,0.5169
188,0.8834391181409359,1.5001129440784455,0.683075,0.5195,0.5153
189,0.8860755565524101,1.493461752128601,0.6833,0.5208,0.5166
190,0.8847347567439079,1.518987309074402,0.683125,0.5116,0.5186
191,0.8804041118860245,1.5078633304595948,0.6837,0.5124,0.5144
192,0.8779457849144936,1.5084262246131896,0.682775,0.5205,0.5147
193,0.8737632251024247,1.5541267011165618,0.68615,0.509,0.5079
194,0.8780598312079907,1.514504461479187,0.6864,0.5173,0.5171
195,0.8727756746768951,1.5064126917839051,0.68505,0.5176,0.5179
196,0.8732656537473201,1.5120945717334748,0.684075,0.5144,0.5133
197,0.8732880472064019,1.501598789024353,0.68755,0.5196,0.5166
198,0.8711906195402145,1.560162066078186,0.689275,0.5067,0.5091
199,0.8721454737603664,1.5504142506599425,0.684275,0.5098,0.5116
200,0.8701640771090985,1.5179127450466157,0.687725,0.5219,0.5118
