epoch,lossTrain,lossVal,accuracyTrain,accuracyVal,accuracyTest
1,1.9484289319992065,1.8233554920196533,0.293475,0.3467,0.3516
2,1.7727467542648316,1.7289179779052735,0.367725,0.376,0.3854
3,1.69328953769207,1.6651122941970826,0.395225,0.409,0.4211
4,1.6422701774835586,1.6148514081954957,0.415425,0.4191,0.431
5,1.6054392336368561,1.5804509728431702,0.4317,0.436,0.4448
6,1.5683415526866913,1.555042636203766,0.442575,0.4456,0.4572
7,1.5416110290527343,1.5393463291168212,0.454225,0.4562,0.4621
8,1.51913937022686,1.5211359303474425,0.4626,0.4628,0.4685
9,1.499742641711235,1.523124066543579,0.468025,0.456,0.4678
10,1.4811513504266738,1.4962389741897584,0.47435,0.4672,0.4727
11,1.4617927174806595,1.4794001112937927,0.4831,0.4718,0.478
12,1.4470627190351486,1.45736196641922,0.48725,0.485,0.4903
13,1.4320280463695527,1.4465205613136292,0.494,0.4849,0.4909
14,1.418928810453415,1.464612553691864,0.4964,0.4794,0.4815
15,1.4031600927591323,1.4673910207748413,0.50255,0.4825,0.4835
16,1.3916303843736648,1.4317350984573365,0.506175,0.4954,0.4976
17,1.3758664518356323,1.43923173456192,0.5137,0.489,0.4925
18,1.3648631581544877,1.4512634793281556,0.516875,0.4848,0.493
19,1.355953047800064,1.4483094379425048,0.52065,0.4938,0.4924
20,1.3441640738248826,1.4130366637229919,0.525675,0.5009,0.5018
21,1.3329725885868073,1.416903277015686,0.527725,0.5028,0.5075
22,1.3233635399580002,1.4005624277114868,0.530275,0.505,0.5063
23,1.3129480907917022,1.3936549055099487,0.532675,0.5065,0.5075
24,1.3027185341358185,1.4082364279747008,0.539275,0.5006,0.5065
25,1.2893030616164207,1.3786254435539245,0.544475,0.5141,0.5134
26,1.2835455813169478,1.3910435313224792,0.543775,0.5113,0.5091
27,1.2733436977863313,1.3997796244621277,0.550925,0.5057,0.5068
28,1.2609064967870711,1.3715670637130737,0.55325,0.5169,0.5233
29,1.2546215051412581,1.379605149269104,0.5553,0.5132,0.5143
30,1.2522669338583947,1.3678688678741455,0.55735,0.5182,0.5184
31,1.240051250219345,1.3884215591430664,0.5599,0.5106,0.5194
32,1.2323886901140213,1.3621656564712525,0.56335,0.5232,0.5205
33,1.2234854115962983,1.3639847645759582,0.567025,0.5191,0.526
34,1.219586193060875,1.3626795917510985,0.56695,0.5208,0.5226
35,1.210324170589447,1.3896476499557495,0.57055,0.5144,0.5116
36,1.2008572718381882,1.3742099511146546,0.576,0.5205,0.522
37,1.197451100063324,1.3620917335510254,0.574275,0.5202,0.5226
38,1.1896710857629775,1.3480857400894164,0.57815,0.5265,0.5265
39,1.1821119678497314,1.3534650561332702,0.57965,0.527,0.5278
40,1.1761787189006805,1.3510059815406799,0.58415,0.5263,0.5268
41,1.166566573548317,1.3529184052944183,0.5848,0.5249,0.5276
42,1.1596095436573028,1.371085380268097,0.58875,0.5234,0.5211
43,1.15688394510746,1.3640609882354737,0.587775,0.5312,0.5247
44,1.1522731641054154,1.3623106630325317,0.591025,0.523,0.5274
45,1.1454063312649727,1.3443917796134948,0.594675,0.5278,0.5291
46,1.1381656587004663,1.3576945198059083,0.597125,0.5237,0.5263
47,1.1322074906349182,1.365596399831772,0.5965,0.5245,0.5251
48,1.1307897707819938,1.3728732290267944,0.5964,0.522,0.5225
49,1.1194065590500832,1.3457124325752259,0.602025,0.5332,0.5319
50,1.1178008174419403,1.3645483997344972,0.60235,0.5262,0.522
51,1.1126163828849793,1.3597936470985412,0.605225,0.531,0.5259
52,1.1060073941588402,1.342936582994461,0.603925,0.5332,0.531
53,1.0974714183688163,1.3506732695579529,0.60865,0.531,0.5312
54,1.0936186815142632,1.3749638028144837,0.610875,0.5249,0.5233
55,1.0841385873913765,1.3630497075080872,0.615675,0.5231,0.5236
56,1.0841329736351968,1.3490862628936768,0.6137,0.5318,0.5296
57,1.0776495488882065,1.3687737462043763,0.6167,0.527,0.529
58,1.073499032330513,1.3684854891777039,0.619875,0.5238,0.525
59,1.0656471445918083,1.3526760583877564,0.61985,0.5335,0.5289
60,1.062412957382202,1.3852417548656464,0.622525,0.5265,0.5214
61,1.0582949751853943,1.3600189971923828,0.621475,0.5322,0.5299
62,1.0548844609737396,1.3815624723434448,0.624,0.5294,0.5249
63,1.0458952743053436,1.363745202922821,0.628525,0.5331,0.534
64,1.0423424352884292,1.368134494495392,0.6279,0.5312,0.5264
65,1.0379612065911292,1.3621984278202057,0.630025,0.5271,0.5307
66,1.035203459239006,1.36072385931015,0.6321,0.5318,0.5277
67,1.0266815727114678,1.3796213174819947,0.634125,0.5273,0.5257
68,1.025228521347046,1.3725511178016663,0.63355,0.5358,0.5319
69,1.0219457545161248,1.3640018825531006,0.6364,0.5301,0.5287
70,1.0163864167928696,1.3723239074707032,0.63955,0.5276,0.5241
71,1.012842006134987,1.3634762475967408,0.639725,0.5329,0.5363
72,1.0117627457380294,1.3911226849555969,0.64025,0.5254,0.5243
73,1.0032184329509735,1.3681085369110106,0.643275,0.5319,0.5293
74,1.0004106926798821,1.3707056036949157,0.643025,0.538,0.5364
75,0.997045561504364,1.388623001098633,0.6479,0.5274,0.5317
76,0.9926991140842438,1.3898564743518829,0.646075,0.5258,0.5228
77,0.9944685572385787,1.3999618766784667,0.6477,0.5301,0.532
78,0.9822878725767136,1.3822608492851258,0.65005,0.5276,0.5286
79,0.9801831753253937,1.388852087688446,0.651075,0.5285,0.5286
80,0.9734589091300965,1.3783048095703125,0.65455,0.5292,0.5313
81,0.9698422078371048,1.3873057724475861,0.653225,0.5317,0.5271
82,0.9674167636632919,1.3898191528320312,0.657525,0.5263,0.5263
83,0.9584487518370152,1.395436423921585,0.6576,0.5298,0.5363
84,0.963631026172638,1.4153937444210052,0.657425,0.524,0.5234
85,0.9538520378828048,1.3992238450050354,0.6616,0.5286,0.5298
86,0.9548097369670868,1.384108466053009,0.66145,0.5331,0.5289
87,0.9503856325745582,1.4024502963066101,0.663225,0.5295,0.525
88,0.9504255018234253,1.41845241189003,0.66235,0.5215,0.5202
89,0.9434331567406654,1.4285276769638062,0.66445,0.5258,0.5226
90,0.9357329521536827,1.3986998087882996,0.666425,0.5332,0.5314
91,0.9333204964160919,1.4051398623466491,0.668825,0.5302,0.5272
92,0.9300001324295998,1.4132358750343323,0.6707,0.5294,0.5302
93,0.9296748488128185,1.3934875768661499,0.669775,0.5383,0.5323
94,0.9245478549957276,1.4216536585330963,0.67,0.5259,0.5283
95,0.9200468682050705,1.3967130275726318,0.672025,0.5341,0.5275
96,0.9192747759580612,1.416494964504242,0.670875,0.5306,0.53
97,0.9168135877609253,1.401884600162506,0.672325,0.5337,0.5318
98,0.9126080890893936,1.4097580030441283,0.674875,0.5328,0.5328
99,0.9068577364444733,1.4089359477996826,0.6757,0.5335,0.5345
100,0.9016211680054664,1.4213311650276184,0.6793,0.5344,0.5304
101,0.9002303816199303,1.4358197257995606,0.67985,0.5271,0.5265
102,0.8972095844745636,1.4455268618106842,0.679625,0.5282,0.5242
103,0.8985150143265724,1.4923658753395082,0.6803,0.5245,0.5229
104,0.8865551966190338,1.4392629687309264,0.684625,0.5326,0.5296
105,0.8890086333274841,1.4753990903377534,0.685025,0.5232,0.5267
106,0.8877506678938866,1.4503484283924102,0.68345,0.528,0.5251
107,0.8785407210707664,1.4493643738746642,0.687725,0.5283,0.5286
108,0.877271734058857,1.4331092207431793,0.687725,0.5302,0.5333
109,0.875676783388853,1.452885694694519,0.6889,0.5283,0.5341
110,0.8767435919702053,1.4411675074577333,0.6892,0.527,0.531
111,0.8734136046946048,1.4551506258010865,0.688225,0.5264,0.5271
112,0.8625771246790886,1.4424051796913147,0.6931,0.526,0.5259
113,0.8611319303810596,1.5311562725067138,0.694,0.5134,0.5124
114,0.8608823114931583,1.5024207946777344,0.69195,0.5188,0.5192
115,0.8601075279176236,1.462198108959198,0.69375,0.5249,0.5265
116,0.8518483538329601,1.4505104437351226,0.696075,0.5273,0.525
117,0.8551250703334808,1.46010265045166,0.69665,0.5244,0.5233
118,0.8527546143591404,1.458748828601837,0.69545,0.5275,0.5272
119,0.8480782495379448,1.4652794908523559,0.6961,0.5207,0.5224
120,0.8374535375356674,1.4762314442634583,0.70305,0.5227,0.5267
121,0.8418366201996803,1.486067025566101,0.7019,0.5239,0.5305
122,0.8388106271743775,1.4651357890605927,0.6995,0.532,0.5305
123,0.8343060731172561,1.5087892284393312,0.7034,0.5227,0.5217
124,0.8340745768427849,1.4786407319068908,0.70265,0.5196,0.5281
125,0.829212546813488,1.4866951979637146,0.70525,0.5281,0.5292
126,0.833996585726738,1.5231971695899964,0.702925,0.5168,0.5241
127,0.8249493644833564,1.4729968136310578,0.70755,0.5283,0.5338
128,0.8199954495668411,1.5207430739879608,0.708,0.5243,0.523
129,0.8204815736353397,1.4926904199123383,0.705225,0.5325,0.5355
130,0.8169970254898071,1.5183715991020204,0.711125,0.5245,0.5294
131,0.8156571579396724,1.51533209733963,0.709,0.5273,0.529
132,0.817222659623623,1.5281837679386139,0.7062,0.5253,0.5312
133,0.8134082775831223,1.5110012748241424,0.708675,0.5281,0.5267
134,0.8038763146162033,1.5258708533287049,0.713825,0.5215,0.527
135,0.8087860486924648,1.5173206399917603,0.712825,0.5247,0.5201
136,0.801972447925806,1.515712254333496,0.714625,0.5224,0.5204
137,0.7989578933417797,1.5241428361415863,0.71645,0.5216,0.5292
138,0.7973789285838604,1.5244189637184142,0.71415,0.522,0.5222
139,0.7989454595983029,1.5261136971473694,0.71525,0.5207,0.5255
140,0.7909291104078293,1.5388622020721436,0.718925,0.5224,0.5257
141,0.7879376118123531,1.529110194158554,0.7204,0.5261,0.5307
142,0.7931951562285423,1.5376047337532044,0.718475,0.5206,0.5196
143,0.7820055702447891,1.5256087817668915,0.719475,0.5225,0.523
144,0.7812936608612537,1.5279950652599334,0.720875,0.5219,0.519
145,0.7786237776815891,1.5306620194435119,0.721725,0.5197,0.5229
146,0.7742224947988987,1.5427352419376372,0.72205,0.5176,0.5228
147,0.7738490990996361,1.5508313440799713,0.725025,0.5242,0.526
148,0.7723147782027722,1.5205496898651123,0.72725,0.524,0.5272
149,0.7772938157737255,1.5686460731506349,0.723975,0.5237,0.5255
150,0.776364955663681,1.5668149980545043,0.7231,0.5211,0.5221
151,0.7661035469889641,1.5486372128486634,0.72525,0.5242,0.5215
152,0.7642778674960137,1.5775804557800293,0.72745,0.5163,0.5188
153,0.7664403007209301,1.559905768108368,0.727675,0.5177,0.5231
154,0.7636761004924775,1.5537734612941743,0.727475,0.5279,0.5247
155,0.7562554910838604,1.5873091735363007,0.7305,0.5216,0.527
156,0.761194769257307,1.5566649862289428,0.7268,0.5251,0.5258
157,0.7534105362594128,1.5709684617996216,0.732,0.5239,0.5222
158,0.7508831658482552,1.568094712638855,0.731275,0.5198,0.5187
159,0.7515625807404518,1.571096711397171,0.734025,0.5157,0.523
160,0.7422187313377857,1.6058702836513519,0.732575,0.5223,0.5264
161,0.7443762667953968,1.600389044189453,0.73755,0.5243,0.5242
162,0.7413558515250683,1.6260915482521057,0.73565,0.5144,0.5206
163,0.7377786144375801,1.5936221635818482,0.7367,0.5127,0.5177
164,0.7409624627292156,1.604433041191101,0.734375,0.5219,0.5244
165,0.7342045778930187,1.6012330656528473,0.739,0.524,0.5231
166,0.7404661262094975,1.6105105019569397,0.7368,0.5198,0.5145
167,0.727684309142828,1.6352034671783446,0.7426,0.5174,0.5209
168,0.733445210301876,1.5997207124233246,0.7401,0.5208,0.5233
169,0.7279822631597519,1.6212967874526978,0.740725,0.5095,0.5186
170,0.7270685262143612,1.608802826499939,0.74175,0.5218,0.5197
171,0.7261149594187737,1.623697695159912,0.7418,0.5143,0.513
172,0.7288031943798066,1.6509634003639222,0.740675,0.5142,0.517
173,0.7220317203700543,1.6371444392204284,0.742925,0.5152,0.5216
174,0.7155878181397914,1.620102490758896,0.745125,0.5188,0.524
175,0.7194948720335961,1.6129094429969788,0.743,0.519,0.5197
176,0.7191551784873009,1.6188751633644105,0.74605,0.5146,0.5194
177,0.7160377888321876,1.6408940870285034,0.74395,0.5169,0.5202
178,0.7116016850411891,1.6580536456584931,0.748225,0.5173,0.521
179,0.7098509486019612,1.6380024260520936,0.746825,0.522,0.5166
180,0.7100717189133168,1.6488451267242432,0.7468,0.5129,0.5171
181,0.7051980096161365,1.6865655294418336,0.748975,0.5132,0.5138
182,0.7059884437561035,1.6643316296577453,0.748075,0.514,0.5214
183,0.7043370364010334,1.6459650126934051,0.749975,0.5251,0.5245
184,0.6992281805604696,1.6752647814750672,0.750675,0.5152,0.5203
185,0.6978639494478702,1.6349074308872222,0.7509,0.5194,0.5209
186,0.6913479700684547,1.6988435254096985,0.7536,0.512,0.5166
187,0.6992299694657326,1.6833710310935974,0.751375,0.5161,0.5208
188,0.694015697669983,1.705715235185623,0.752575,0.505,0.5128
189,0.690207387688756,1.6804879797935486,0.75405,0.505,0.511
190,0.697208347094059,1.6559545614242555,0.75005,0.5154,0.5261
191,0.6822638308167458,1.6963773863315583,0.75515,0.5188,0.5208
192,0.6861414780914783,1.7161222942352294,0.754725,0.5146,0.52
193,0.6872386828839779,1.6887508373260498,0.75465,0.5181,0.5195
194,0.6847125854313374,1.694607543706894,0.757025,0.5163,0.5248
195,0.6837238587915897,1.7001193888664246,0.753925,0.5191,0.5191
196,0.6801247248411179,1.7326173090934753,0.756975,0.5111,0.5154
197,0.673572937208414,1.6890312651634216,0.760525,0.5071,0.5176
198,0.6824980288237333,1.7340401122570037,0.75705,0.5103,0.5181
199,0.6798533227920532,1.6867088906764984,0.756325,0.5122,0.5069
200,0.6777402531623841,1.744203380203247,0.758225,0.5114,0.5111
